Date,Vegetable,Price
18/02/2023,Ladies Finger,44
18/02/2023,Capsicum,44
18/02/2023,Bitter Gourd,30
18/02/2023,Potato,37
18/02/2023,Onion,23
18/02/2023,Green Chilli,43
18/02/2023,Snake Gourd,32
18/02/2023,Coriander Leaves,5
18/02/2023,Lemon,58
18/02/2023,Spinach,13
18/02/2023,Amla,70
18/02/2023,Tomato,24
18/03/2022,Coriander Leaves,9
18/03/2022,Bitter Gourd,24
18/03/2022,Lemon,37
18/03/2022,Mango Raw,81
18/03/2022,Onion,34
18/03/2022,Spinach,13
18/03/2022,Ladies Finger,29
18/03/2022,Ivy Gourd,34
18/03/2022,Green Chilli,38
18/03/2022,Potato,25
18/03/2022,Capsicum,32
18/03/2022,French Beans,26
18/03/2022,Snake Gourd,20
18/03/2022,Tomato,18
18/03/2022,Amla,60
18/03/2022,Banana,7
18/03/2023,Mango Raw,84
18/03/2023,Capsicum,47
18/03/2023,Tomato,26
18/03/2023,French Beans,42
18/03/2023,Ladies Finger,45
18/03/2023,Banana,10
18/03/2023,Ivy Gourd,23
18/03/2023,Green Chilli,45
18/03/2023,Potato,28
18/03/2023,Amla,60
18/03/2023,Snake Gourd,29
18/03/2023,Spinach,12
18/03/2023,Bitter Gourd,28
18/03/2023,Coriander Leaves,8
18/03/2023,Lemon,60
18/03/2023,Onion,18
18/04/2022,Bitter Gourd,26
18/04/2022,Spinach,10
18/04/2022,Mango Raw,51
18/04/2022,Ladies Finger,19
18/04/2022,Banana,8
18/04/2022,Tomato,15
18/04/2022,Snake Gourd,20
18/04/2022,Coriander Leaves,8
18/04/2022,Lemon,40
18/04/2022,Green Chilli,44
18/04/2022,French Beans,24
18/04/2022,Amla,50
18/04/2022,Onion,19
18/04/2022,Potato,26
18/04/2022,Capsicum,33
18/04/2022,Ivy Gourd,28
18/04/2023,Lemon,52
18/04/2023,Green Chilli,48
18/04/2023,Ladies Finger,40
18/04/2023,Coriander Leaves,9
18/04/2023,Banana,11
18/04/2023,Amla,50
18/04/2023,Snake Gourd,25
18/04/2023,Tomato,17
18/04/2023,Capsicum,43
18/04/2023,Mango Raw,31
18/04/2023,Spinach,13
18/04/2023,Bitter Gourd,27
18/04/2023,French Beans,45
18/04/2023,Potato,26
18/04/2023,Onion,19
18/04/2023,Ivy Gourd,27
18/05/2022,Ivy Gourd,27
18/05/2022,Bitter Gourd,26
18/05/2022,Coriander Leaves,10
18/05/2022,Mango Raw,28
18/05/2022,French Beans,41
18/05/2022,Potato,27
18/05/2022,Amla,70
18/05/2022,Green Chilli,31
18/05/2022,Onion,19
18/05/2022,Ladies Finger,26
18/05/2022,Spinach,12
18/05/2022,Banana,7
18/05/2022,Lemon,115
18/05/2022,Snake Gourd,24
18/05/2022,Capsicum,30
18/05/2022,Tomato,61
18/05/2023,Ivy Gourd,28
18/05/2023,Snake Gourd,30
18/05/2023,Amla,70
18/05/2023,Ladies Finger,35
18/05/2023,Bitter Gourd,29
18/05/2023,Banana,9
18/05/2023,Lemon,59
18/05/2023,Potato,24
18/05/2023,Coriander Leaves,7
18/05/2023,Mango Raw,32
18/05/2023,Capsicum,43
18/05/2023,Tomato,20
18/05/2023,Spinach,12
18/05/2023,Green Chilli,46
18/05/2023,French Beans,50
18/05/2023,Onion,21
18/06/2022,French Beans,50
18/06/2022,Mango Raw,25
18/06/2022,Ivy Gourd,25
18/06/2022,Amla,50
18/06/2022,Potato,31
18/06/2022,Tomato,45
18/06/2022,Ladies Finger,37
18/06/2022,Green Chilli,39
18/06/2022,Lemon,54
18/06/2022,Onion,19
18/06/2022,Banana,5
18/06/2022,Capsicum,33
18/06/2022,Snake Gourd,26
18/06/2022,Spinach,13
18/06/2022,Coriander Leaves,7
18/06/2022,Bitter Gourd,37
18/06/2023,Potato,30
18/06/2023,Spinach,16
18/06/2023,Tomato,38
18/06/2023,Ladies Finger,43
18/06/2023,Bitter Gourd,35
18/06/2023,Green Chilli,48
18/06/2023,Onion,20
18/06/2023,Lemon,54
18/06/2023,Ivy Gourd,26
18/06/2023,Snake Gourd,35
18/06/2023,French Beans,86
18/06/2023,Coriander Leaves,11
18/06/2023,Amla,90
18/06/2023,Capsicum,45
18/06/2023,Banana,10
18/06/2023,Mango Raw,26
18/07/2022,Spinach,14
18/07/2022,Capsicum,33
18/07/2022,Lemon,60
18/07/2022,Amla,60
18/07/2022,Green Chilli,35
18/07/2022,Bitter Gourd,33
18/07/2022,Tomato,15
18/07/2022,Ladies Finger,35
18/07/2022,Ivy Gourd,22
18/07/2022,Onion,23
18/07/2022,Snake Gourd,28
18/07/2022,Potato,31
18/07/2022,Coriander Leaves,10
18/07/2022,French Beans,55
18/07/2022,Banana,6
18/07/2022,Mango Raw,51
18/07/2023,Ivy Gourd,25
18/07/2023,Tomato,108
18/07/2023,Amla,80
18/07/2023,Coriander Leaves,12
18/07/2023,Onion,22
18/07/2023,Snake Gourd,34
18/07/2023,Mango Raw,25
18/07/2023,Banana,7
18/07/2023,Lemon,61
18/07/2023,Spinach,16
18/07/2023,French Beans,67
18/07/2023,Ladies Finger,42
18/07/2023,Potato,27
18/07/2023,Green Chilli,59
18/07/2023,Bitter Gourd,33
18/07/2023,Capsicum,41
18/08/2022,Potato,35
18/08/2022,Mango Raw,92
18/08/2022,French Beans,64
18/08/2022,Ivy Gourd,22
18/08/2022,Onion,25
18/08/2022,Spinach,11
18/08/2022,Banana,10
18/08/2022,Capsicum,32
18/08/2022,Coriander Leaves,7
18/08/2022,Green Chilli,37
18/08/2022,Ladies Finger,37
18/08/2022,Amla,50
18/08/2022,Tomato,18
18/08/2022,Bitter Gourd,30
18/08/2022,Lemon,65
18/08/2022,Snake Gourd,26
18/09/2022,Green Chilli,38
18/09/2022,French Beans,53
18/09/2022,Banana,7
18/09/2022,Potato,33
18/09/2022,Onion,22
18/09/2022,Lemon,50
18/09/2022,Tomato,40
18/09/2022,Ivy Gourd,27
18/09/2022,Spinach,10
18/09/2022,Amla,50
18/09/2022,Bitter Gourd,32
18/09/2022,Snake Gourd,28
18/09/2022,Ladies Finger,20
18/09/2022,Mango Raw,106
18/09/2022,Coriander Leaves,7
18/09/2022,Capsicum,42
18/10/2022,Banana,8
18/10/2022,Capsicum,43
18/10/2022,Tomato,38
18/10/2022,Coriander Leaves,12
18/10/2022,Amla,60
18/10/2022,French Beans,61
18/10/2022,Onion,23
18/10/2022,Spinach,11
18/10/2022,Green Chilli,35
18/10/2022,Ladies Finger,21
18/10/2022,Mango Raw,85
18/10/2022,Potato,33
18/10/2022,Ivy Gourd,23
18/10/2022,Snake Gourd,36
18/10/2022,Lemon,61
18/10/2022,Bitter Gourd,33
18/11/2022,Coriander Leaves,11
18/11/2022,Lemon,52
18/11/2022,Mango Raw,80
18/11/2022,Green Chilli,34
18/11/2022,Banana,7
18/11/2022,Ivy Gourd,22
18/11/2022,Bitter Gourd,30
18/11/2022,Potato,33
18/11/2022,Tomato,18
18/11/2022,Amla,50
18/11/2022,Onion,35
18/11/2022,Ladies Finger,28
18/11/2022,Spinach,10
18/11/2022,Capsicum,38
18/11/2022,French Beans,21
18/11/2022,Snake Gourd,32
18/12/2022,Lemon,60
18/12/2022,Ladies Finger,28
18/12/2022,Coriander Leaves,8
18/12/2022,Tomato,27
18/12/2022,Onion,26
18/12/2022,French Beans,30
18/12/2022,Ivy Gourd,26
18/12/2022,Banana,10
18/12/2022,Snake Gourd,31
18/12/2022,Potato,33
18/12/2022,Bitter Gourd,27
18/12/2022,Spinach,13
18/12/2022,Amla,60
18/12/2022,Green Chilli,35
18/12/2022,Mango Raw,85
18/12/2022,Capsicum,44
19/01/2022,Potato,29
19/01/2022,Coriander Leaves,9
19/01/2022,Mango Raw,70
19/01/2022,Onion,31
19/01/2022,Green Chilli,49
19/01/2022,Lemon,35
19/01/2022,Ladies Finger,57
19/01/2022,Bitter Gourd,40
19/01/2022,French Beans,30
19/01/2022,Spinach,15
19/01/2022,Capsicum,46
19/01/2022,Amla,50
19/01/2022,Banana,4
19/01/2022,Snake Gourd,33
19/01/2022,Tomato,38
19/01/2022,Ivy Gourd,32
19/01/2023,Banana,10
19/01/2023,Lemon,56
19/01/2023,Bitter Gourd,29
19/01/2023,Onion,24
19/01/2023,Capsicum,45
19/01/2023,Ivy Gourd,23
19/01/2023,Green Chilli,40
19/01/2023,Spinach,14
19/01/2023,Ladies Finger,28
19/01/2023,Coriander Leaves,6
19/01/2023,Tomato,32
19/01/2023,Potato,31
19/01/2023,Mango Raw,86
19/01/2023,French Beans,32
19/01/2023,Snake Gourd,28
19/01/2023,Amla,60
19/02/2022,Amla,50
19/02/2022,Tomato,17
19/02/2022,Ladies Finger,54
19/02/2022,Lemon,40
19/02/2022,Spinach,13
19/02/2022,Capsicum,43
19/02/2022,Onion,35
19/02/2022,Mango Raw,70
19/02/2022,Snake Gourd,31
19/02/2022,Coriander Leaves,12
19/02/2022,French Beans,37
19/02/2022,Ivy Gourd,34
19/02/2022,Banana,6
19/02/2022,Bitter Gourd,33
19/02/2022,Green Chilli,57
19/02/2022,Potato,23
19/02/2023,Tomato,24
19/02/2023,Capsicum,44
19/02/2023,Snake Gourd,32
19/02/2023,Amla,70
19/02/2023,Coriander Leaves,5
19/02/2023,Banana,11
19/02/2023,Ivy Gourd,25
19/02/2023,Lemon,58
19/02/2023,Onion,23
19/02/2023,Mango Raw,94
19/02/2023,Green Chilli,43
19/02/2023,Spinach,13
19/02/2023,Ladies Finger,44
19/02/2023,Potato,37
19/02/2023,Bitter Gourd,30
19/02/2023,French Beans,37
19/03/2022,Amla,60
19/03/2022,Ladies Finger,29
19/03/2022,Green Chilli,38
19/03/2022,Lemon,37
19/03/2022,Potato,25
19/03/2022,Banana,7
19/03/2022,Capsicum,32
19/03/2022,Bitter Gourd,24
19/03/2022,Mango Raw,81
19/03/2022,Tomato,18
19/03/2022,Ivy Gourd,34
19/03/2022,Coriander Leaves,9
19/03/2022,Onion,34
19/03/2022,Snake Gourd,20
19/03/2022,Spinach,13
19/03/2022,French Beans,26
19/03/2023,Snake Gourd,29
19/03/2023,Tomato,26
19/03/2023,Banana,10
19/03/2023,Bitter Gourd,28
19/03/2023,French Beans,42
19/03/2023,Ivy Gourd,23
19/03/2023,Capsicum,47
19/03/2023,Lemon,60
19/03/2023,Potato,28
19/03/2023,Ladies Finger,45
19/03/2023,Onion,18
19/03/2023,Green Chilli,45
19/03/2023,Spinach,12
19/03/2023,Mango Raw,84
19/03/2023,Coriander Leaves,8
19/03/2023,Amla,60
19/04/2022,Potato,26
19/04/2022,French Beans,24
19/04/2022,Lemon,40
19/04/2022,Green Chilli,44
19/04/2022,Tomato,15
19/04/2022,Capsicum,33
19/04/2022,Ivy Gourd,28
19/04/2022,Ladies Finger,19
19/04/2022,Amla,50
19/04/2022,Onion,19
19/04/2022,Spinach,10
19/04/2022,Coriander Leaves,8
19/04/2022,Mango Raw,51
19/04/2022,Bitter Gourd,26
19/04/2022,Snake Gourd,20
19/04/2022,Banana,8
19/04/2023,Mango Raw,31
19/04/2023,Ladies Finger,40
19/04/2023,Ivy Gourd,27
19/04/2023,Bitter Gourd,27
19/04/2023,Lemon,52
19/04/2023,Onion,17
19/04/2023,Coriander Leaves,9
19/04/2023,Capsicum,43
19/04/2023,Snake Gourd,25
19/04/2023,Tomato,17
19/04/2023,Amla,50
19/04/2023,Green Chilli,48
19/04/2023,Banana,11
19/04/2023,French Beans,45
19/04/2023,Spinach,13
19/04/2023,Potato,26
19/05/2022,Spinach,12
19/05/2022,Bitter Gourd,26
19/05/2022,Onion,19
19/05/2022,Green Chilli,31
19/05/2022,Ivy Gourd,27
19/05/2022,French Beans,41
19/05/2022,Potato,27
19/05/2022,Snake Gourd,24
19/05/2022,Coriander Leaves,10
19/05/2022,Amla,70
19/05/2022,Capsicum,30
19/05/2022,Mango Raw,28
19/05/2022,Tomato,61
19/05/2022,Banana,7
19/05/2022,Ladies Finger,26
19/05/2022,Lemon,115
19/05/2023,Tomato,20
19/05/2023,Ivy Gourd,28
19/05/2023,Ladies Finger,35
19/05/2023,Spinach,12
19/05/2023,French Beans,50
19/05/2023,Mango Raw,32
19/05/2023,Onion,21
19/05/2023,Potato,24
19/05/2023,Banana,9
19/05/2023,Capsicum,43
19/05/2023,Snake Gourd,30
19/05/2023,Lemon,59
19/05/2023,Amla,70
19/05/2023,Green Chilli,46
19/05/2023,Bitter Gourd,29
19/05/2023,Coriander Leaves,7
19/06/2022,Lemon,54
19/06/2022,Banana,5
19/06/2022,Bitter Gourd,37
19/06/2022,Green Chilli,39
19/06/2022,Spinach,13
19/06/2022,Capsicum,33
19/06/2022,Ladies Finger,37
19/06/2022,Snake Gourd,26
19/06/2022,Mango Raw,25
19/06/2022,Coriander Leaves,7
19/06/2022,Tomato,45
19/06/2022,Amla,50
19/06/2022,Ivy Gourd,25
19/06/2022,French Beans,50
19/06/2022,Onion,19
19/06/2022,Potato,31
19/06/2023,Potato,30
19/06/2023,Onion,20
19/06/2023,Ivy Gourd,28
19/06/2023,Capsicum,46
19/06/2023,Snake Gourd,36
19/06/2023,Tomato,50
19/06/2023,Mango Raw,26
19/06/2023,French Beans,95
19/06/2023,Ladies Finger,42
19/06/2023,Spinach,15
19/06/2023,Bitter Gourd,30
19/06/2023,Banana,8
19/06/2023,Amla,90
19/06/2023,Green Chilli,48
19/06/2023,Coriander Leaves,9
19/06/2023,Lemon,64
19/07/2022,Snake Gourd,28
19/07/2022,Coriander Leaves,10
19/07/2022,Tomato,15
19/07/2022,Bitter Gourd,33
19/07/2022,Amla,60
19/07/2022,French Beans,55
19/07/2022,Spinach,14
19/07/2022,Mango Raw,51
19/07/2022,Ivy Gourd,22
19/07/2022,Ladies Finger,35
19/07/2022,Lemon,60
19/07/2022,Onion,23
19/07/2022,Capsicum,33
19/07/2022,Potato,31
19/07/2022,Green Chilli,35
19/07/2022,Banana,6
19/07/2023,Lemon,61
19/07/2023,Spinach,16
19/07/2023,Bitter Gourd,33
19/07/2023,Mango Raw,25
19/07/2023,Green Chilli,59
19/07/2023,Banana,7
19/07/2023,Ivy Gourd,25
19/07/2023,Amla,80
19/07/2023,Coriander Leaves,12
19/07/2023,French Beans,67
19/07/2023,Onion,22
19/07/2023,Tomato,108
19/07/2023,Potato,27
19/07/2023,Ladies Finger,42
19/07/2023,Capsicum,41
19/07/2023,Snake Gourd,34
19/08/2022,Snake Gourd,26
19/08/2022,Ladies Finger,37
19/08/2022,Amla,50
19/08/2022,Bitter Gourd,30
19/08/2022,Potato,35
19/08/2022,Capsicum,32
19/08/2022,Onion,25
19/08/2022,Tomato,18
19/08/2022,Coriander Leaves,7
19/08/2022,Mango Raw,92
19/08/2022,Green Chilli,37
19/08/2022,Lemon,65
19/08/2022,Spinach,11
19/08/2022,Banana,10
19/08/2022,French Beans,64
19/08/2022,Ivy Gourd,22
19/09/2022,French Beans,53
19/09/2022,Potato,29
19/09/2022,Amla,50
19/09/2022,Green Chilli,34
19/09/2022,Coriander Leaves,10
19/09/2022,Ivy Gourd,24
19/09/2022,Ladies Finger,23
19/09/2022,Lemon,56
19/09/2022,Mango Raw,88
19/09/2022,Capsicum,38
19/09/2022,Bitter Gourd,31
19/09/2022,Spinach,15
19/09/2022,Onion,24
19/09/2022,Banana,9
19/09/2022,Tomato,45
19/09/2022,Snake Gourd,30
19/10/2022,Potato,33
19/10/2022,Ivy Gourd,23
19/10/2022,Coriander Leaves,12
19/10/2022,French Beans,61
19/10/2022,Amla,60
19/10/2022,Onion,23
19/10/2022,Lemon,61
19/10/2022,Green Chilli,35
19/10/2022,Capsicum,43
19/10/2022,Ladies Finger,21
19/10/2022,Snake Gourd,36
19/10/2022,Mango Raw,85
19/10/2022,Banana,8
19/10/2022,Bitter Gourd,33
19/10/2022,Spinach,11
19/10/2022,Tomato,38
19/11/2022,Green Chilli,34
19/11/2022,Bitter Gourd,30
19/11/2022,Spinach,10
19/11/2022,Banana,7
19/11/2022,Capsicum,38
19/11/2022,Lemon,52
19/11/2022,Onion,35
19/11/2022,Ladies Finger,28
19/11/2022,Amla,50
19/11/2022,Coriander Leaves,11
19/11/2022,Tomato,18
19/11/2022,French Beans,21
19/11/2022,Mango Raw,80
19/11/2022,Potato,33
19/11/2022,Ivy Gourd,22
19/11/2022,Snake Gourd,32
19/12/2022,Capsicum,44
19/12/2022,Ivy Gourd,26
19/12/2022,Mango Raw,85
19/12/2022,Green Chilli,35
19/12/2022,Ladies Finger,28
19/12/2022,Spinach,13
19/12/2022,Amla,60
19/12/2022,Snake Gourd,31
19/12/2022,Bitter Gourd,27
19/12/2022,Tomato,27
19/12/2022,Banana,10
19/12/2022,Coriander Leaves,8
19/12/2022,French Beans,30
19/12/2022,Lemon,60
19/12/2022,Onion,26
19/12/2022,Potato,33
20/01/2022,Coriander Leaves,9
20/01/2022,Potato,29
20/01/2022,Snake Gourd,33
20/01/2022,Amla,50
20/01/2022,Green Chilli,49
20/01/2022,Mango Raw,70
20/01/2022,Onion,31
20/01/2022,Ladies Finger,57
20/01/2022,Tomato,38
20/01/2022,Banana,4
20/01/2022,French Beans,30
20/01/2022,Spinach,15
20/01/2022,Bitter Gourd,40
20/01/2022,Lemon,35
20/01/2022,Ivy Gourd,32
20/01/2022,Capsicum,46
20/01/2023,Banana,10
20/01/2023,Amla,60
20/01/2023,Lemon,56
20/01/2023,Mango Raw,86
20/01/2023,Snake Gourd,28
20/01/2023,Capsicum,45
20/01/2023,Green Chilli,40
20/01/2023,Ivy Gourd,23
20/01/2023,French Beans,32
20/01/2023,Ladies Finger,28
20/01/2023,Potato,31
20/01/2023,Coriander Leaves,6
20/01/2023,Spinach,14
20/01/2023,Tomato,32
20/01/2023,Onion,24
20/01/2023,Bitter Gourd,29
20/02/2022,Tomato,17
20/02/2022,Spinach,10
20/02/2022,Green Chilli,58
20/02/2022,Ladies Finger,55
20/02/2022,Lemon,38
20/02/2022,Onion,37
20/02/2022,Capsicum,41
20/02/2022,Potato,24
20/02/2022,French Beans,35
20/02/2022,Banana,7
20/02/2022,Bitter Gourd,36
20/02/2022,Amla,50
20/02/2022,Mango Raw,71
20/02/2022,Snake Gourd,28
20/02/2022,Coriander Leaves,11
20/02/2022,Ivy Gourd,30
20/02/2023,Coriander Leaves,7
20/02/2023,Tomato,27
20/02/2023,Mango Raw,98
20/02/2023,Lemon,58
20/02/2023,Ladies Finger,47
20/02/2023,Snake Gourd,28
20/02/2023,Green Chilli,45
20/02/2023,Spinach,11
20/02/2023,Ivy Gourd,26
20/02/2023,Bitter Gourd,33
20/02/2023,Potato,37
20/02/2023,Onion,23
20/02/2023,Amla,60
20/02/2023,French Beans,39
20/02/2023,Capsicum,46
20/02/2023,Banana,9
20/03/2022,Bitter Gourd,25
20/03/2022,Green Chilli,38
20/03/2022,Capsicum,31
20/03/2022,Ivy Gourd,35
20/03/2022,Amla,60
20/03/2022,Mango Raw,74
20/03/2022,Snake Gourd,16
20/03/2022,Banana,5
20/03/2022,Tomato,18
20/03/2022,Spinach,11
20/03/2022,Lemon,35
20/03/2022,Ladies Finger,28
20/03/2022,Coriander Leaves,10
20/03/2022,French Beans,26
20/03/2022,Potato,25
20/03/2022,Onion,33
20/03/2023,Onion,18
20/03/2023,Capsicum,47
20/03/2023,Bitter Gourd,28
20/03/2023,French Beans,42
20/03/2023,Lemon,60
20/03/2023,Ladies Finger,45
20/03/2023,Mango Raw,84
20/03/2023,Ivy Gourd,23
20/03/2023,Amla,60
20/03/2023,Spinach,12
20/03/2023,Snake Gourd,29
20/03/2023,Green Chilli,45
20/03/2023,Tomato,26
20/03/2023,Potato,28
20/03/2023,Banana,10
20/03/2023,Coriander Leaves,8
20/04/2022,French Beans,24
20/04/2022,Ladies Finger,19
20/04/2022,Spinach,10
20/04/2022,Bitter Gourd,26
20/04/2022,Lemon,40
20/04/2022,Ivy Gourd,28
20/04/2022,Banana,8
20/04/2022,Snake Gourd,20
20/04/2022,Tomato,15
20/04/2022,Amla,50
20/04/2022,Mango Raw,51
20/04/2022,Green Chilli,44
20/04/2022,Onion,19
20/04/2022,Capsicum,33
20/04/2022,Potato,26
20/04/2022,Coriander Leaves,8
20/04/2023,Onion,17
20/04/2023,French Beans,45
20/04/2023,Amla,50
20/04/2023,Lemon,52
20/04/2023,Tomato,17
20/04/2023,Green Chilli,48
20/04/2023,Capsicum,43
20/04/2023,Ivy Gourd,27
20/04/2023,Bitter Gourd,27
20/04/2023,Banana,11
20/04/2023,Ladies Finger,40
20/04/2023,Snake Gourd,25
20/04/2023,Potato,26
20/04/2023,Coriander Leaves,9
20/04/2023,Spinach,13
20/04/2023,Mango Raw,31
20/05/2022,Green Chilli,31
20/05/2022,Ivy Gourd,27
20/05/2022,Potato,27
20/05/2022,Coriander Leaves,10
20/05/2022,Ladies Finger,26
20/05/2022,Amla,70
20/05/2022,Tomato,61
20/05/2022,Lemon,115
20/05/2022,Onion,19
20/05/2022,Capsicum,30
20/05/2022,Spinach,12
20/05/2022,Mango Raw,28
20/05/2022,Banana,7
20/05/2022,Bitter Gourd,26
20/05/2022,French Beans,41
20/05/2022,Snake Gourd,24
20/05/2023,Ivy Gourd,28
20/05/2023,Ladies Finger,35
20/05/2023,Snake Gourd,30
20/05/2023,Tomato,20
20/05/2023,Onion,21
20/05/2023,Potato,24
20/05/2023,Green Chilli,46
20/05/2023,Spinach,12
20/05/2023,Bitter Gourd,29
20/05/2023,Capsicum,43
20/05/2023,Mango Raw,32
20/05/2023,French Beans,50
20/05/2023,Amla,70
20/05/2023,Lemon,59
20/05/2023,Banana,9
20/05/2023,Coriander Leaves,7
20/06/2022,Potato,32
20/06/2022,Ladies Finger,30
20/06/2022,Capsicum,36
20/06/2022,Ivy Gourd,26
20/06/2022,Tomato,39
20/06/2022,Coriander Leaves,10
20/06/2022,French Beans,54
20/06/2022,Spinach,12
20/06/2022,Bitter Gourd,38
20/06/2022,Snake Gourd,22
20/06/2022,Onion,25
20/06/2022,Lemon,52
20/06/2022,Mango Raw,27
20/06/2022,Amla,60
20/06/2022,Green Chilli,29
20/06/2022,Banana,6
20/06/2023,Potato,30
20/06/2023,Onion,21
20/06/2023,Ivy Gourd,28
20/06/2023,Capsicum,46
20/06/2023,French Beans,95
20/06/2023,Mango Raw,26
20/06/2023,Green Chilli,48
20/06/2023,Snake Gourd,36
20/06/2023,Banana,8
20/06/2023,Amla,90
20/06/2023,Tomato,60
20/06/2023,Lemon,64
20/06/2023,Ladies Finger,42
20/06/2023,Bitter Gourd,30
20/06/2023,Spinach,15
20/06/2023,Coriander Leaves,9
20/07/2022,Snake Gourd,28
20/07/2022,Coriander Leaves,10
20/07/2022,Ivy Gourd,22
20/07/2022,Potato,31
20/07/2022,Amla,60
20/07/2022,Ladies Finger,35
20/07/2022,Mango Raw,51
20/07/2022,French Beans,55
20/07/2022,Bitter Gourd,33
20/07/2022,Capsicum,33
20/07/2022,Tomato,15
20/07/2022,Green Chilli,35
20/07/2022,Banana,6
20/07/2022,Spinach,14
20/07/2022,Onion,23
20/07/2022,Lemon,60
20/07/2023,Onion,22
20/07/2023,Banana,7
20/07/2023,French Beans,67
20/07/2023,Mango Raw,25
20/07/2023,Capsicum,41
20/07/2023,Snake Gourd,34
20/07/2023,Coriander Leaves,12
20/07/2023,Ivy Gourd,25
20/07/2023,Bitter Gourd,33
20/07/2023,Tomato,108
20/07/2023,Potato,27
20/07/2023,Amla,80
20/07/2023,Green Chilli,59
20/07/2023,Ladies Finger,42
20/07/2023,Spinach,16
20/07/2023,Lemon,61
20/08/2022,Onion,25
20/08/2022,Green Chilli,37
20/08/2022,Snake Gourd,26
20/08/2022,Mango Raw,92
20/08/2022,Lemon,65
20/08/2022,French Beans,64
20/08/2022,Coriander Leaves,7
20/08/2022,Spinach,11
20/08/2022,Potato,35
20/08/2022,Ivy Gourd,22
20/08/2022,Capsicum,32
20/08/2022,Bitter Gourd,30
20/08/2022,Banana,10
20/08/2022,Tomato,18
20/08/2022,Amla,50
20/08/2022,Ladies Finger,37
20/09/2022,Ivy Gourd,24
20/09/2022,French Beans,53
20/09/2022,Banana,9
20/09/2022,Lemon,56
20/09/2022,Amla,50
20/09/2022,Onion,24
20/09/2022,Snake Gourd,30
20/09/2022,Potato,29
20/09/2022,Bitter Gourd,31
20/09/2022,Capsicum,38
20/09/2022,Spinach,15
20/09/2022,Green Chilli,34
20/09/2022,Ladies Finger,23
20/09/2022,Coriander Leaves,10
20/09/2022,Mango Raw,88
20/09/2022,Tomato,45
20/10/2022,Ladies Finger,21
20/10/2022,Banana,8
20/10/2022,Mango Raw,85
20/10/2022,Snake Gourd,36
20/10/2022,French Beans,61
20/10/2022,Capsicum,43
20/10/2022,Green Chilli,35
20/10/2022,Onion,23
20/10/2022,Amla,60
20/10/2022,Bitter Gourd,33
20/10/2022,Coriander Leaves,12
20/10/2022,Lemon,61
20/10/2022,Spinach,11
20/10/2022,Potato,33
20/10/2022,Tomato,38
20/10/2022,Ivy Gourd,23
20/11/2022,Ivy Gourd,22
20/11/2022,Capsicum,38
20/11/2022,Potato,33
20/11/2022,Mango Raw,80
20/11/2022,Amla,50
20/11/2022,Onion,35
20/11/2022,French Beans,21
20/11/2022,Spinach,10
20/11/2022,Banana,7
20/11/2022,Snake Gourd,32
20/11/2022,Tomato,18
20/11/2022,Green Chilli,34
20/11/2022,Bitter Gourd,30
20/11/2022,Coriander Leaves,11
20/11/2022,Ladies Finger,28
20/11/2022,Lemon,52
20/12/2022,Snake Gourd,31
20/12/2022,Mango Raw,85
20/12/2022,Potato,33
20/12/2022,Lemon,60
20/12/2022,Amla,60
20/12/2022,Spinach,13
20/12/2022,Ladies Finger,28
20/12/2022,French Beans,30
20/12/2022,Bitter Gourd,27
20/12/2022,Banana,10
20/12/2022,Tomato,27
20/12/2022,Capsicum,44
20/12/2022,Onion,26
20/12/2022,Green Chilli,35
20/12/2022,Ivy Gourd,26
20/12/2022,Coriander Leaves,8
21/01/2022,Bitter Gourd,40
21/01/2022,Onion,30
21/01/2022,Spinach,10
21/01/2022,Amla,60
21/01/2022,Tomato,38
21/01/2022,Ladies Finger,60
21/01/2022,Potato,24
21/01/2022,Lemon,35
21/01/2022,Snake Gourd,35
21/01/2022,Banana,7
21/01/2022,Ivy Gourd,37
21/01/2022,Green Chilli,44
21/01/2022,French Beans,27
21/01/2022,Capsicum,42
21/01/2022,Coriander Leaves,7
21/01/2022,Mango Raw,71
21/01/2023,Banana,10
21/01/2023,Onion,24
21/01/2023,Lemon,56
21/01/2023,Snake Gourd,28
21/01/2023,French Beans,32
21/01/2023,Mango Raw,86
21/01/2023,Bitter Gourd,29
21/01/2023,Ladies Finger,28
21/01/2023,Ivy Gourd,23
21/01/2023,Green Chilli,40
21/01/2023,Amla,60
21/01/2023,Tomato,32
21/01/2023,Capsicum,45
21/01/2023,Potato,31
21/01/2023,Coriander Leaves,6
21/01/2023,Spinach,14
21/02/2022,Lemon,38
21/02/2022,Ladies Finger,55
21/02/2022,Capsicum,41
21/02/2022,Ivy Gourd,30
21/02/2022,French Beans,35
21/02/2022,Snake Gourd,28
21/02/2022,Amla,50
21/02/2022,Coriander Leaves,11
21/02/2022,Bitter Gourd,36
21/02/2022,Mango Raw,71
21/02/2022,Onion,37
21/02/2022,Potato,24
21/02/2022,Spinach,10
21/02/2022,Green Chilli,58
21/02/2022,Tomato,17
21/02/2022,Banana,7
21/02/2023,Tomato,27
21/02/2023,Ladies Finger,47
21/02/2023,Capsicum,46
21/02/2023,Banana,9
21/02/2023,Onion,25
21/02/2023,Mango Raw,98
21/02/2023,Snake Gourd,28
21/02/2023,Spinach,11
21/02/2023,Amla,60
21/02/2023,Green Chilli,45
21/02/2023,Potato,37
21/02/2023,Coriander Leaves,7
21/02/2023,Bitter Gourd,33
